"STATION","NAME","DATE","AWND","TAVG","TMAX","TMIN","TOBS"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-04-18",,,"49","37","37"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-04-19",,,"53","30","30"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-04-20",,,"70","30","42"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-04-21",,,"85","42","47"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-04-22",,,"82","47","55"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-04-23",,,"56","41","41"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-04-24",,,"49","38","38"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-04-25",,,"47","30","30"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-04-26",,,"54","30","34"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-04-27",,,"60","33","33"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-04-28",,,"67","33","57"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-04-29",,,"57","37","49"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-04-30",,,"60","49","51"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-01",,,"63","40","40"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-02",,,"46","39","39"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-03",,,"48","38","38"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-04",,,"47","38","45"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-05",,,"57","38","38"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-06",,,"66","38","44"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-07",,,"73","44","55"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-08",,,"70","55","61"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-09",,,"69","55","55"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-10",,,"73","42","42"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-11",,,"72","41","42"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-12",,,"80","41","50"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-13",,,"84","50","61"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-14",,,"77","59","62"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-15",,,"78","50","50"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-16",,,"77","43","43"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-17",,,"75","43","49"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-18",,,"67","37","37"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-19",,,"82","37","53"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-20",,,"72","53","61"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-21",,,"62","47","47"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-22",,,"72","45","45"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-23",,,"77","45","60"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-24",,,"76","51","51"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-25",,,"76","47","47"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-26",,,"68","42","42"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-27",,,"72","42","48"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-28",,,"79","48","48"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-29",,,"81","48","58"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-30",,,"85","58","60"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-05-31",,,"84","50","50"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-01",,,"84",,"58"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-02",,,"90","58","58"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-03",,,"91","58","60"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-04",,,"91","60","64"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-05",,,"83","47","48"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-06",,,"80","48","51"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-07",,,"79","47","47"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-08",,,"75","43","44"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-09",,,"68","43","52"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-10",,,"73","49","49"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-11",,,"82","49","54"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-12",,,"84","54","61"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-13",,,"63","57","57"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-14",,,"76","57","57"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-15",,,"70","47","47"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-16",,,"81","47","59"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-17",,,"70","59","60"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-18",,,"75","46","46"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-19",,,"85","46","54"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-20",,,"84","54","69"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-21",,,"79","66","66"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-22",,,"81","59","59"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-23",,,"70","59","62"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-24",,,"80","62","67"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-25",,,"84","62","62"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-26",,,"86","62","66"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-27",,,"79","64","64"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-28",,,"69","61","61"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-29",,,"77","53","53"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-06-30",,,"82","53","62"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-01",,,"84","62","67"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-02",,,"86","67","67"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-03",,,"80","67","68"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-04",,,"77","65","65"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-05",,,"84","64","64"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-06",,,"90","64","65"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-07",,,"90","65","68"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-08",,,"85","60","60"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-09",,,"86","60","66"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-10",,,"78","61","61"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-11",,,"81","59","59"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-12",,,"84","59","68"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-13",,,"86","67","67"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-14",,,"90","66","68"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-15",,,"83","65","65"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-16",,,"92","65","72"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-17",,,"84","67","67"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-18",,,"86","67","67"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-19",,,"87","67","67"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-20",,,"82","60","60"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-21",,,"85","60","65"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-22",,,"84","58","58"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-23",,,"82","58","58"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-24",,,"85","58","60"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-25",,,"86","60","67"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-26",,,"83","64","64"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-27",,,"92","64","74"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-28",,,"90","71","72"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-29",,,"91","71","71"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-30",,,"83","63","64"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-07-31",,,"82","59","59"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-01",,,"81","54","54"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-02",,,"86","54","54"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-03",,,"82","54","61"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-04",,,"86","60","63"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-05",,,"86","60","60"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-06",,,"85","60","65"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-07",,,"89","65","69"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-08",,,"79","64","64"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-09",,,"78","61","61"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-10",,,"82","61","66"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-11",,,"81","63","63"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-12",,,"81","63","65"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-13",,,"89","65","68"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-14",,,"83","68","68"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-15",,,"78","67","67"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-16",,,"78","67","67"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-17",,,"78","63","63"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-18",,,"82","63","63"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-19",,,"73","52","52"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-20",,,"77","52","55"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-21",,,"85","55","64"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-22",,,"89","63","63"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-23",,,"78","58","58"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-24",,,"74","58","66"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-25",,,"84","66","69"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-26",,,"80","67","67"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-27",,,"82","62","62"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-28",,,"80","62","63"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-29",,,"78","62","65"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-30",,,"84","60","60"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-08-31",,,"73","58","58"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-01",,,"75","53","53"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-02",,,"82","53","55"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-03",,,"84","55","66"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-04",,,"86","66","68"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-05",,,"89","65","65"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-06",,,"89","65","67"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-07",,,"91","67","71"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-08",,,"81","65","65"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-09",,,"76","64","64"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-10",,,"78","64","66"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-11",,,"79","64","64"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-12",,,"78","57","57"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-13",,,"75","57","59"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-14",,,"68","50","50"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-15",,,"74","47","49"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-16",,,"73","45","47"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-17",,,"73","47","52"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-18",,,"66","52","55"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-19",,,"69","49","50"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-20",,,"70","48","51"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-21",,,"72","51","55"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-22",,,"77","51","51"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-23",,,"72","51","54"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-24",,,"66","54","56"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-25",,,"63","54","60"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-26",,,"68","57","57"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-27",,,"64","56","56"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-28",,,"70","53","53"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-29",,,"68","53","53"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-09-30",,,"74","53","56"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-01",,,"75","54","54"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-02",,,"80","54","56"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-03",,,"80","54","56"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-04",,,"82","56","57"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-05",,,"82","57","57"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-06",,,"81","57","61"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-07",,,"69","51","51"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-08",,,"56","47","47"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-09",,,"54","44","44"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-10",,,"60","41","41"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-11",,,"61","41","45"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-12",,,"66","45","48"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-13",,,"65","43","43"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-14",,,"65","43","51"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-15",,,"55","44","44"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-16",,,"53","44","45"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-17",,,"54","45","51"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-18",,,"55","46","46"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-19",,,"63","37","37"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-20",,,"70","37","54"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-21",,,"63","51","51"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-22",,,"51","45","45"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-23",,,"51","34","34"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-24",,,"52","34","40"
"USC00360022","ACMETONIA LOCK 3, PA US","2023-10-25",,,"72","40","53"
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-01",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-02",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-06",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-10",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-11",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-12",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-13",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-14",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-15",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-16",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-17",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-18",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-19",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-20",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-21",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-22",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-23",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-24",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-25",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-26",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-27",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-28",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-29",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-30",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-10-31",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-01",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-02",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-03",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-04",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-05",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-06",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-07",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-08",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-09",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-10",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-11",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-12",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-13",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-14",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-15",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-16",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-17",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-18",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-19",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-22",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-23",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-24",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-25",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-11-30",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-12-01",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-12-02",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-12-03",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-12-06",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-12-07",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-12-08",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-12-09",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-12-11",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-12-12",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-12-13",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-12-14",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-12-15",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-12-16",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-12-17",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-12-21",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-12-22",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2022-12-23",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-01",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-02",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-03",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-04",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-05",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-06",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-09",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-10",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-11",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-12",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-13",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-16",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-17",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-18",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-19",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-20",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-23",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-24",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-25",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-26",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-27",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-28",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-29",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-30",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-01-31",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-01",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-02",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-03",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-04",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-06",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-07",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-08",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-09",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-10",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-13",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-14",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-15",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-16",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-17",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-18",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-19",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-20",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-21",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-22",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-23",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-24",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-25",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-26",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-27",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-02-28",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-01",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-02",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-03",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-04",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-05",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-06",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-07",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-08",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-09",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-10",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-11",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-13",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-14",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-15",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-16",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-17",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-18",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-20",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-21",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-22",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-23",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-24",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-25",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-26",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-27",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-28",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-29",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-30",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-03-31",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-04-01",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-04-02",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-04-03",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-04-04",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-04-05",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-04-06",,,,,
"US1PAAL0145","VERONA 0.7 ENE, PA US","2023-04-07",,,,,
